entity_token,nct_id,evaluation,target,entity_class,predicted,model
chronic pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
placebo,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",control,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
cannabis,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",other,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
cannabis,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",other,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
pain,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",condition,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
cannabis,NCT04576507,tp,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(996, 1013, 'other', 'high-cbd cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(686, 689, 'drug', 'thc')"", ""(797, 808, 'drug', 'cannabinoid')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(854, 858, 'condition', 'pain')"", ""(1465, 1473, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(529, 547, 'other', 'medicinal cannabis')"", ""(656, 684, 'drug', 'delta-9-tetrahydrocannabinol')"", ""(1118, 1126, 'other', 'cannabis')"", ""(776, 787, 'drug', 'cannabidiol')""}",other,"{""(1310, 1318, 'other', 'cannabis')"", ""(1431, 1439, 'other', 'cannabis')"", ""(789, 792, 'drug', 'cbd')"", ""(20, 28, 'other', 'cannabis')"", ""(1492, 1504, 'condition', 'hyperalgesia')"", ""(97, 109, 'condition', 'chronic pain')"", ""(1645, 1649, 'condition', 'pain')"", ""(1847, 1851, 'condition', 'pain')"", ""(1219, 1226, 'control', 'placebo')"", ""(60, 64, 'condition', 'pain')"", ""(1795, 1803, 'other', 'cannabis')"", ""(1444, 1448, 'condition', 'pain')"", ""(561, 565, 'condition', 'pain')"", ""(996, 1013, 'other', 'high - cbd cannabis')"", ""(1568, 1576, 'other', 'cannabis')"", ""(1130, 1134, 'condition', 'pain')"", ""(776, 785, 'drug', 'cannabidi')"", ""(854, 858, 'condition', 'pain')"", ""(539, 547, 'other', 'cannabis')"", ""(1465, 1473, 'other', 'cannabis')"", ""(753, 761, 'other', 'cannabis')"", ""(454, 466, 'drug', 'cannabinoids')"", ""(378, 390, 'condition', 'chronic pain')"", ""(1018, 1022, 'condition', 'pain')"", ""(1118, 1126, 'other', 'cannabis')""}",BioLinkBERT-base
