"nct_id","start_date","completion_date","phase","official_title","description","condition_name","intervention_type","intervention_name"
NCT03164161,2017-05-31,2017-12-31,Not Applicable,"The Relationship Between Saliva β-endorphins Levels, Sensitivity and Tolerance to Cold Pain and Perception of Pain in Oral Surgery Procedures in Adult Patients","The purpose of this study is to evaluate the correlation between β-endorphin levels in blood plasma and saliva in healthy participants with different pain sensitivity and in those with acute pain in oral and maxillofacial region.

Expected results

Relation between blood plasma and saliva β-endorphins levels
Differences of blood plasma β-endorphins levels in healthy participants with different pain sensitivity and in those with acute pain
Differences of saliva β-endorphins levels in healthy participants with different pain sensitivity and in those with acute pain
Objective method of patient's pain sensation evaluation
Correlation between patient's self-reported understanding of pain levels in oral surgery procedures, levels in saliva and blood plasma β-endorphins levels and sensitivity to cold test results

Study protocol:

Selection of participants

Evaluation of pain perception in oral surgery procedures by healthy adult participants.
Groups formation, according to the results from first stage, resulting in high and low pain rating participants groups.
Control group formation from patients with acute pain in oral and maxillofacial region Control rating of participants

1. Patients that have been assigned to groups according to subjective pain ratings in oral surgery procedures will have to repeat the same questionnaire to ensure the correct group assignment.

2. Patients that have been assigned to groups according to subjective pain ratings in oral surgery procedures, will undergo the sensitivity and tolerance to cold pain test.

3. Patients that were assigned to control-acute pain group, will be included in further study stages only with clinically diagnosed cause of acute pain in oral and maxillofacial region to avoid possible psychogenic or general diseases pain.

Evaluation of β-endorphins - sampling

Saliva samples will be collected by all further included participants by one selves participants with researchers supervision.
Blood samples will be collected from forearm veins by researcher. Evaluation of β-endorphins - laboratorial examination

1. Levels of β-endorphins in saliva and blood will be evaluated according to manufacturer of β-endorphins evaluation kit for human research. Every sample will be evaluated twice and the mean level will be evaluated.

Statistical analysis

1. Statistical analysis will be produced to access all possible relationships","Pain Insensitivity, Congenital",Other,β-endorphins evaluation in blood plasma
NCT03172663,2018-05-01,2019-11-01,Not Applicable,Effect of Increased Body Mass Index on Auditory Function,Obesity may directly or indirectly lead to hearing loss,Hearing Loss,Device,pure tone audiometry
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,"Stroke, Acute",Device,Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,Ischemic Stroke,Device,Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,Cerebrovascular Disorders,Device,Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,Central Nervous System Diseases,Device,Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,"Stroke, Acute",Device,Sham Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,Ischemic Stroke,Device,Sham Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,Cerebrovascular Disorders,Device,Sham Remote Ischemic Conditioning
NCT04266639,2020-07-29,2021-07-31,Not Applicable,"Rheo-Erythrocrine Dysfunction as a Biomarker for RIC Treatment in Acute Ischemic Stroke - Pilot, Single-center, Randomized, Patient-assessor Blinded, Sham-controlled Study",This study aims to investigate whether Remote Ischemic Conditioning (RIC) improves rheo-erythrocrine dysfunction in acute ischemic stroke,Central Nervous System Diseases,Device,Sham Remote Ischemic Conditioning
NCT01308801,2011-04-30,2015-09-30,Not Applicable,Benefice Assessment of Repetitive Transcranial Magnetic Stimulation Used as an Additional Procedure to Rehabilitation Exercises in Patients Suffering From Fibromyalgia,"The purpose of this study is to determine the analgesic effectiveness of Repetitive Transcranial Magnetic Stimulation (rTMS) used as an additional procedure to rehabilitation exercises in patient suffering from fibromyalgia.

A double blind clinical trial with two randomized parallel groups:

Placebo rTMS and rehabilitation exercise
Active rTMS and rehabilitation exercise",Fibromyalgia,Device,active rTMS + rehabilitation exercise
NCT01308801,2011-04-30,2015-09-30,Not Applicable,Benefice Assessment of Repetitive Transcranial Magnetic Stimulation Used as an Additional Procedure to Rehabilitation Exercises in Patients Suffering From Fibromyalgia,"The purpose of this study is to determine the analgesic effectiveness of Repetitive Transcranial Magnetic Stimulation (rTMS) used as an additional procedure to rehabilitation exercises in patient suffering from fibromyalgia.

A double blind clinical trial with two randomized parallel groups:

Placebo rTMS and rehabilitation exercise
Active rTMS and rehabilitation exercise",Fibromyalgia,Device,placebo rTMS+ rehabilitation exercise
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Stroke,Other,CO2 flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Silent Cerebral Infarction,Other,CO2 flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Neurocognitive Dysfunction,Other,CO2 flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Vascular Brain Injury,Other,CO2 flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Stroke,Other,Saline flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Silent Cerebral Infarction,Other,Saline flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Neurocognitive Dysfunction,Other,Saline flushing
NCT03886675,2022-11-14,2024-10-31,Not Applicable,Carbon-Dioxide Flushing Versus Saline Flushing in Thoracic Endovascular Aortic Repair to Reduce Neurological Injury: A Pilot Randomised Controlled Trial,"Vascular brain infarction (VBI) occurs in 67% of patients undergoing TEVAR. Overt stroke occurs in 13% of these patients and 88% of patients suffer from neurocognitive impairment.

Cerebral air embolisation during the stent-graft deployment phase of TEVAR may be a cause of VBI. Standard treatment to de-air stent-grafts is through the use of a saline flush.

This study aims to investigate whether carbon-dioxide or saline is the better fluid to de-air TEVAR stent-grafts prior to insertion in to the patient and compare VBI rate in the carbon-dioxide group and saline group.",Vascular Brain Injury,Other,Saline flushing
NCT05670158,2023-01-31,2026-07-31,Not Applicable,Study on the Inner Ear Immunisation Post-cohlear Implantation and Perilymph Molecular Profiling in Sensorineural Hearing Loss,"Many patients receiving cochlear implant (CI) have some residual hearing prior to implantation surgery. However, approximately one third of them will lose it in next 6 months after cochlear implantation. Although the mechanisms involved in the residual audition loss remain unknown, animal experiments suggest the role of inflammatory or immune reaction in the cochlea. The goal of this project is to search in the perilymph (a fluid which fills the scala vestibuli and scala tympani of the cochlea) some predictive biomarkers of the residual hearing loss using modern proteomics and immunological techniques. A parallel search for blood biomarkers of post-implantation residual hearing loss and for molecular and cellular evidences of immune response to cochlear implantation will be performed.

The study will recruit 50 subjects-candidates for cochlear implantation surgery; 30 normally hearing individuals eligible for other types of otological interventions will form a control group. For all the participants blood samples will be collected and preserved. In addition, the perilymph sampling will be performed during cochlear implantation surgery.

This project relies on the calculation that from 50 patients post-cochlear implantation, 15 patients will form a group with maintained residual hearing and 15 will display delayed hearing loss. For these 30 subjects together with the control group the blood biomarkers search will be performed.

For the group of implanted patients, the follow-up will last for 12 months with 6 visits in total :

the inclusion visit V0 during which the study will be presented and the consent form will be signed
the surgery visit V1 with blood sample and perilymph collection
the activation visit V2, 1 month ± 1 week after V1, visit V3 3 months ± 7 days after V1, V4 6 months ± 7 days after V1, V5 12 months ± 1 month after V1. During each of this visit blood sampling will be performed.

For the control group, the follow up will be 6 months long with 4 visits in total arranged during the routine follow-up appointments:

the inclusion visit V0 during which the study will be presented and the consent form will be signed
the surgery visit V1, the 1 month visit V2 and the 6 months visit V3 during which the blood sampling will be performed.",Sensorineural Hearing Loss,Procedure,Perilymph sampling
NCT02876536,2016-06-30,2016-09-30,Not Applicable,Effect of Transcutaneous Electrical Nerve Stimulation on Cognitive Disorders in Multiple Sclerosis Patients,The aim of this study is to evaluate whether the Transcutaneous Electrical Nerve Stimulation (TENS) is effective on improvement of cognitive disorders in Multiple sclerosis patients.,Multiple Sclerosis,Device,TENS
NCT02876536,2016-06-30,2016-09-30,Not Applicable,Effect of Transcutaneous Electrical Nerve Stimulation on Cognitive Disorders in Multiple Sclerosis Patients,The aim of this study is to evaluate whether the Transcutaneous Electrical Nerve Stimulation (TENS) is effective on improvement of cognitive disorders in Multiple sclerosis patients.,Cognitive Disorders,Device,TENS
NCT02799017,2015-06-30,2019-06-30,Not Applicable,Phonological Treatment Paired With Intensive Speech Therapy Promotes Reading Recovery in Chronic Aphasia,"Participants will receive either intensive phonology or semantic feature analysis treatment for 16 weeks to improve naming, reading, and writing in individuals with chronic post-stroke aphasia.",Aphasia,Other,Intensive Phonology Treatment
NCT02799017,2015-06-30,2019-06-30,Not Applicable,Phonological Treatment Paired With Intensive Speech Therapy Promotes Reading Recovery in Chronic Aphasia,"Participants will receive either intensive phonology or semantic feature analysis treatment for 16 weeks to improve naming, reading, and writing in individuals with chronic post-stroke aphasia.",Language,Other,Intensive Phonology Treatment
NCT02799017,2015-06-30,2019-06-30,Not Applicable,Phonological Treatment Paired With Intensive Speech Therapy Promotes Reading Recovery in Chronic Aphasia,"Participants will receive either intensive phonology or semantic feature analysis treatment for 16 weeks to improve naming, reading, and writing in individuals with chronic post-stroke aphasia.",Aphasia,Other,Intensive SFA Treatment
NCT02799017,2015-06-30,2019-06-30,Not Applicable,Phonological Treatment Paired With Intensive Speech Therapy Promotes Reading Recovery in Chronic Aphasia,"Participants will receive either intensive phonology or semantic feature analysis treatment for 16 weeks to improve naming, reading, and writing in individuals with chronic post-stroke aphasia.",Language,Other,Intensive SFA Treatment
NCT05042726,2021-08-02,2022-08-26,Not Applicable,"Bilateral Continuous Theta Burst Stimulation of Cerebellum for Drug-refractory Epilepsy: A Double Blind, Randomised, Single Centre, Crossover Clinical Trial","This study aims to observe the effect and safety of cerebellar continuous θ burst stimulation (cTBS) for drug-refractory epilepsy(DRE), in order to provide a new treatment for DRE and improve the quality of life of those patients. A total of 44 patients with DRE will have cTBS via accurate navigation to bilateral cerebellar dentate nuclei. Patients will be randomised into 2 groups in a crossover trial design to have 2 week periods of cTBS separated by 8 week washout periods, following which the patient will cross over to have the opposite condition for a further 2 week. Frequency and symptoms of seizures, scalp EEG, clinical scores, and QOLIE-31 were assessed at baseline and after 1 and 2 month of treatment.",Drug Refractory Epilepsy,Device,cTBS First
NCT05042726,2021-08-02,2022-08-26,Not Applicable,"Bilateral Continuous Theta Burst Stimulation of Cerebellum for Drug-refractory Epilepsy: A Double Blind, Randomised, Single Centre, Crossover Clinical Trial","This study aims to observe the effect and safety of cerebellar continuous θ burst stimulation (cTBS) for drug-refractory epilepsy(DRE), in order to provide a new treatment for DRE and improve the quality of life of those patients. A total of 44 patients with DRE will have cTBS via accurate navigation to bilateral cerebellar dentate nuclei. Patients will be randomised into 2 groups in a crossover trial design to have 2 week periods of cTBS separated by 8 week washout periods, following which the patient will cross over to have the opposite condition for a further 2 week. Frequency and symptoms of seizures, scalp EEG, clinical scores, and QOLIE-31 were assessed at baseline and after 1 and 2 month of treatment.",Drug Refractory Epilepsy,Device,Pseudo-stimulation First
NCT03840265,2019-02-06,2022-11-30,Not Applicable,Evaluation of Cerebrovascular Events in Patients With Occlusive Carotid Artery Disorders Based on Morphological and Hemodynamical Features,"As of today, no suitable multiparametric predictive method is available to properly estimate stroke risk in patients with carotid artery stenosis. Carotid artery stenosis is one of the proven risk factors of stroke incidence, but the indication of its intervention is merely the grade of stenosis itself. The current international guidelines suggest intervention for asymptomatic patients only with potentially high risk plaques but pharmacological treatment is advised to low risk patients. Unfortunately there is no proven and widely accepted system to distinguish these two categories of patients with carotid artery stenosis.

In this project the following parameters will be assessed both in asymptomatic and symptomatic patients: 1, preoperative stroke risk prediction based on comparative analysis of CT angiography (CTA) results of plaque morphology and ultrasound (US) based plaque elastography analysis, 2) intracranial bloodflow will be measured by transcranial Doppler sonography(TCD), 3) presence recent of silent brain ischemia on diffusion weighted imaging (DWI) MR (magnetic resonance), 4) retinal perfusion measurement by optical coherence tomography angiography (OCT). The investigators aim to establish a clinically meaningful and more accurate (than stenosis grade) stroke risk prediction algorithm for asymptomatic carotid stenosis patients based on these parameters.",Carotid Stenosis,Procedure,carotid endarterectomy
NCT03840265,2019-02-06,2022-11-30,Not Applicable,Evaluation of Cerebrovascular Events in Patients With Occlusive Carotid Artery Disorders Based on Morphological and Hemodynamical Features,"As of today, no suitable multiparametric predictive method is available to properly estimate stroke risk in patients with carotid artery stenosis. Carotid artery stenosis is one of the proven risk factors of stroke incidence, but the indication of its intervention is merely the grade of stenosis itself. The current international guidelines suggest intervention for asymptomatic patients only with potentially high risk plaques but pharmacological treatment is advised to low risk patients. Unfortunately there is no proven and widely accepted system to distinguish these two categories of patients with carotid artery stenosis.

In this project the following parameters will be assessed both in asymptomatic and symptomatic patients: 1, preoperative stroke risk prediction based on comparative analysis of CT angiography (CTA) results of plaque morphology and ultrasound (US) based plaque elastography analysis, 2) intracranial bloodflow will be measured by transcranial Doppler sonography(TCD), 3) presence recent of silent brain ischemia on diffusion weighted imaging (DWI) MR (magnetic resonance), 4) retinal perfusion measurement by optical coherence tomography angiography (OCT). The investigators aim to establish a clinically meaningful and more accurate (than stenosis grade) stroke risk prediction algorithm for asymptomatic carotid stenosis patients based on these parameters.",Carotid Artery Plaque,Procedure,carotid endarterectomy
NCT03840265,2019-02-06,2022-11-30,Not Applicable,Evaluation of Cerebrovascular Events in Patients With Occlusive Carotid Artery Disorders Based on Morphological and Hemodynamical Features,"As of today, no suitable multiparametric predictive method is available to properly estimate stroke risk in patients with carotid artery stenosis. Carotid artery stenosis is one of the proven risk factors of stroke incidence, but the indication of its intervention is merely the grade of stenosis itself. The current international guidelines suggest intervention for asymptomatic patients only with potentially high risk plaques but pharmacological treatment is advised to low risk patients. Unfortunately there is no proven and widely accepted system to distinguish these two categories of patients with carotid artery stenosis.

In this project the following parameters will be assessed both in asymptomatic and symptomatic patients: 1, preoperative stroke risk prediction based on comparative analysis of CT angiography (CTA) results of plaque morphology and ultrasound (US) based plaque elastography analysis, 2) intracranial bloodflow will be measured by transcranial Doppler sonography(TCD), 3) presence recent of silent brain ischemia on diffusion weighted imaging (DWI) MR (magnetic resonance), 4) retinal perfusion measurement by optical coherence tomography angiography (OCT). The investigators aim to establish a clinically meaningful and more accurate (than stenosis grade) stroke risk prediction algorithm for asymptomatic carotid stenosis patients based on these parameters.",Cerebrovascular Embolism and Thrombosis,Procedure,carotid endarterectomy
NCT04329247,2020-05-31,2020-07-31,Not Applicable,Physical Therapy Versus Control in the Treatment of Carpal Tunnel Syndrome,"In the present investigation the pain reduction effects of a physical therapy technique will be compared to those produced by the absence of treatment, in subjects who suffer the signs and symptoms of carpal tunnel syndrome.",Carpal Tunnel Syndrome,Other,Median nerve neural mobilization
NCT04755101,2021-03-24,2024-09-01,Not Applicable,"Cardio-Neuromodulation in Humans, 3th Study","The third study on CardNM (CardNMH3 study) is a multicenter, double-blind, randomized trial with a sham control group investigating the efficacy and safety of a computed tomography (CT)-guided, right-sided ablation of the anterior ganglionated plexus to prevent recurrence of syncope in patients with neurally mediated syncope (NMS).

The primary goal of the study is to determine whether a CT-guided, right-sided ablation of the anterior ganglionated plexus safely reduces the risk of recurrent episodes of syncope in patients with a history of recurrent NMS.

Two-third of the patients will be randomized to the active arm and one-third to the control arm (sham).

The study procedure is described in the 'detailed description' and 'intervention description'.

Syncope burden, syncope occurrence and quality of life will be assessed by questionnaires at baseline and at 1, 3, 6 and 12 months. A 24-h rhythm registration will be performed at baseline and at 1-, 3- and 6-month follow-up to investigate the influence of the intervention on heart rate.

The effect of CardNM on blood pressure and on chronotropic sinus node function will be evaluated in 2 additional substudies. Patients enrolled in the blood-pressure substudy will undergo a 24-h blood pressure monitoring at baseline and at 1, 3 and 6 months. Participants in the sinus node competence substudy will undergo a bicycle exercise test at baseline and at 1, 3 and 6 months.

Investigators aim to achieve complete follow-up for 110 patients who meet the study enrollment criteria. If syncope-free survival (primary endpoint) is significantly different between the 2 arms after the enrollment of fewer than 110 patients (minimum 55 patients), enrollment into the trial will be prematurely stopped. The study may also be terminated prematurely if safety concerns occur.","Syncope, Neurogenic",Procedure,"EPS, electro-anatomical mapping, ARGP ablation, and pharmacological evaluation."
NCT04755101,2021-03-24,2024-09-01,Not Applicable,"Cardio-Neuromodulation in Humans, 3th Study","The third study on CardNM (CardNMH3 study) is a multicenter, double-blind, randomized trial with a sham control group investigating the efficacy and safety of a computed tomography (CT)-guided, right-sided ablation of the anterior ganglionated plexus to prevent recurrence of syncope in patients with neurally mediated syncope (NMS).

The primary goal of the study is to determine whether a CT-guided, right-sided ablation of the anterior ganglionated plexus safely reduces the risk of recurrent episodes of syncope in patients with a history of recurrent NMS.

Two-third of the patients will be randomized to the active arm and one-third to the control arm (sham).

The study procedure is described in the 'detailed description' and 'intervention description'.

Syncope burden, syncope occurrence and quality of life will be assessed by questionnaires at baseline and at 1, 3, 6 and 12 months. A 24-h rhythm registration will be performed at baseline and at 1-, 3- and 6-month follow-up to investigate the influence of the intervention on heart rate.

The effect of CardNM on blood pressure and on chronotropic sinus node function will be evaluated in 2 additional substudies. Patients enrolled in the blood-pressure substudy will undergo a 24-h blood pressure monitoring at baseline and at 1, 3 and 6 months. Participants in the sinus node competence substudy will undergo a bicycle exercise test at baseline and at 1, 3 and 6 months.

Investigators aim to achieve complete follow-up for 110 patients who meet the study enrollment criteria. If syncope-free survival (primary endpoint) is significantly different between the 2 arms after the enrollment of fewer than 110 patients (minimum 55 patients), enrollment into the trial will be prematurely stopped. The study may also be terminated prematurely if safety concerns occur.",Syncope,Procedure,"EPS, electro-anatomical mapping, ARGP ablation, and pharmacological evaluation."
NCT04755101,2021-03-24,2024-09-01,Not Applicable,"Cardio-Neuromodulation in Humans, 3th Study","The third study on CardNM (CardNMH3 study) is a multicenter, double-blind, randomized trial with a sham control group investigating the efficacy and safety of a computed tomography (CT)-guided, right-sided ablation of the anterior ganglionated plexus to prevent recurrence of syncope in patients with neurally mediated syncope (NMS).

The primary goal of the study is to determine whether a CT-guided, right-sided ablation of the anterior ganglionated plexus safely reduces the risk of recurrent episodes of syncope in patients with a history of recurrent NMS.

Two-third of the patients will be randomized to the active arm and one-third to the control arm (sham).

The study procedure is described in the 'detailed description' and 'intervention description'.

Syncope burden, syncope occurrence and quality of life will be assessed by questionnaires at baseline and at 1, 3, 6 and 12 months. A 24-h rhythm registration will be performed at baseline and at 1-, 3- and 6-month follow-up to investigate the influence of the intervention on heart rate.

The effect of CardNM on blood pressure and on chronotropic sinus node function will be evaluated in 2 additional substudies. Patients enrolled in the blood-pressure substudy will undergo a 24-h blood pressure monitoring at baseline and at 1, 3 and 6 months. Participants in the sinus node competence substudy will undergo a bicycle exercise test at baseline and at 1, 3 and 6 months.

Investigators aim to achieve complete follow-up for 110 patients who meet the study enrollment criteria. If syncope-free survival (primary endpoint) is significantly different between the 2 arms after the enrollment of fewer than 110 patients (minimum 55 patients), enrollment into the trial will be prematurely stopped. The study may also be terminated prematurely if safety concerns occur.","Syncope, Neurogenic",Procedure,"EPS, electro-anatomical mapping, and pharmacological evaluation."
NCT04755101,2021-03-24,2024-09-01,Not Applicable,"Cardio-Neuromodulation in Humans, 3th Study","The third study on CardNM (CardNMH3 study) is a multicenter, double-blind, randomized trial with a sham control group investigating the efficacy and safety of a computed tomography (CT)-guided, right-sided ablation of the anterior ganglionated plexus to prevent recurrence of syncope in patients with neurally mediated syncope (NMS).

The primary goal of the study is to determine whether a CT-guided, right-sided ablation of the anterior ganglionated plexus safely reduces the risk of recurrent episodes of syncope in patients with a history of recurrent NMS.

Two-third of the patients will be randomized to the active arm and one-third to the control arm (sham).

The study procedure is described in the 'detailed description' and 'intervention description'.

Syncope burden, syncope occurrence and quality of life will be assessed by questionnaires at baseline and at 1, 3, 6 and 12 months. A 24-h rhythm registration will be performed at baseline and at 1-, 3- and 6-month follow-up to investigate the influence of the intervention on heart rate.

The effect of CardNM on blood pressure and on chronotropic sinus node function will be evaluated in 2 additional substudies. Patients enrolled in the blood-pressure substudy will undergo a 24-h blood pressure monitoring at baseline and at 1, 3 and 6 months. Participants in the sinus node competence substudy will undergo a bicycle exercise test at baseline and at 1, 3 and 6 months.

Investigators aim to achieve complete follow-up for 110 patients who meet the study enrollment criteria. If syncope-free survival (primary endpoint) is significantly different between the 2 arms after the enrollment of fewer than 110 patients (minimum 55 patients), enrollment into the trial will be prematurely stopped. The study may also be terminated prematurely if safety concerns occur.",Syncope,Procedure,"EPS, electro-anatomical mapping, and pharmacological evaluation."
NCT02609607,2016-06-30,2018-12-31,Phase 2,Treating Anorectal Dysfunction Associated With Multiple Sclerosis,The investigators seek to test whether incorporating the scheduled dosing of a bisacodyl 10 mg rectal suppository every other day improves bowel-related symptoms in patients with multiple sclerosis. Patients will be randomized to receive either a placebo suppository or bisacodyl suppository dosed every other day for 4 weeks.,Constipation,Other,Placebo
NCT02609607,2016-06-30,2018-12-31,Phase 2,Treating Anorectal Dysfunction Associated With Multiple Sclerosis,The investigators seek to test whether incorporating the scheduled dosing of a bisacodyl 10 mg rectal suppository every other day improves bowel-related symptoms in patients with multiple sclerosis. Patients will be randomized to receive either a placebo suppository or bisacodyl suppository dosed every other day for 4 weeks.,Fecal Incontinence,Other,Placebo
NCT02609607,2016-06-30,2018-12-31,Phase 2,Treating Anorectal Dysfunction Associated With Multiple Sclerosis,The investigators seek to test whether incorporating the scheduled dosing of a bisacodyl 10 mg rectal suppository every other day improves bowel-related symptoms in patients with multiple sclerosis. Patients will be randomized to receive either a placebo suppository or bisacodyl suppository dosed every other day for 4 weeks.,Multiple Sclerosis,Other,Placebo
NCT02022085,2014-06-30,2017-11-30,Not Applicable,Post-market Clinical Follow-up of a Magnetic Bone Conduction Implant (Cochlear Baha Attract System),"The rationale behind this post-market clinical follow-up investigation is to collect data regarding the usability and clinical performance of the Baha Attract System in subjects with hearing impairment that are candidates for Baha surgery:

to evaluate the efficacy of the Baha Attract System in terms of hearing performance compared to the unaided situation and compared to a pre-operative test situation using the sound processor on a Baha Softband;
to evaluate the mid- and long-term safety of the Baha Attract System.",Deafness,Device,Baha Attract System
